자격구분코드,자격구분명,계열명,종목명
W,일학습병행자격,L3,산업환경전기·계측제어설비_L3_ver2.0
W,일학습병행자격,L5,산업환경전기·계측제어설비_L5_ver2.0
W,일학습병행자격,L5,조경_L5_ver2.0
W,일학습병행자격,L5,교통계획설계_L5_ver2.0
W,일학습병행자격,L5,도시계획_L5_ver2.0
W,일학습병행자격,L2,도로장비조종_L2_ver2.0
W,일학습병행자격,L5,해양에너지생산기술_L5_ver2.0
W,일학습병행자격,L5,폐자원에너지생산기술_L5_ver2.0
W,일학습병행자격,L3,산업안전관리_L3_ver2.0
W,일학습병행자격,L5,산업안전관리_L5_ver2.0
W,일학습병행자격,L3,건설안전관리_L3_ver2.0
W,일학습병행자격,L5,건설안전관리_L5_ver2.0
W,일학습병행자격,L3,산업보건관리_L3_ver2.0
W,일학습병행자격,L5,산업보건관리_L5_ver2.0
W,일학습병행자격,L3,비파괴검사관리_L3_ver2.0
W,일학습병행자격,L5,비파괴검사관리_L5_ver2.0
W,일학습병행자격,L3,수도작재배_L3_ver2.0
W,일학습병행자격,L3,버섯재배_L3_ver2.0
W,일학습병행자격,L5,농촌체험_L5_ver2.0
W,일학습병행자격,L2,농촌체험_L2_ver2.0
W,일학습병행자격,L3,전특작재배_L3_ver2.0
W,일학습병행자격,L5,종자유통_L5_ver2.0
W,일학습병행자격,L3,씨앗생산_L3_ver2.0
W,일학습병행자격,L5,임베디드SW개발_L5_20V1
W,일학습병행자격,L5,IT시스템운영_L5_20V1
W,일학습병행자격,L5,SW테스트_L5_20V1
W,일학습병행자격,L5,정보통신설계_L5_20V1
W,일학습병행자격,L3,정보통신설비시공_L3_20V1
W,일학습병행자격,L2,정보통신선로시공_L2_20V1
W,일학습병행자격,L3,무선통신시공_L3_20V1
W,일학습병행자격,L4,무선통신설계_L4_20V1
W,일학습병행자격,L4,구내방송통신설계_L4_20V1
W,일학습병행자격,L2,통신기기운용_L2_20V1
W,일학습병행자격,L3,유선통신운용_L3_20V1
W,일학습병행자격,L3,무선통신운용_L3_20V1
W,일학습병행자격,L5,방송시스템관리_L5_20V1
W,일학습병행자격,L2,수산식품가공_L2_20V1
W,일학습병행자격,L3,수산식품가공_L3_20V1
W,일학습병행자격,L2,축산식품가공_L2_20V1
W,일학습병행자격,L3,축산식품가공_L3_20V1
W,일학습병행자격,L3,유가공_L3_20V1
W,일학습병행자격,L3,건강기능식품가공_L3_20V1
W,일학습병행자격,L2,김치류제조가공_L2_20V1
W,일학습병행자격,L2,면류제조_L2_20V1
W,일학습병행자격,L2,음료제조가공_L2_20V1
W,일학습병행자격,L3,주류제조가공_L3_20V1
W,일학습병행자격,L5,식품가공연구개발_L5_20V1
W,일학습병행자격,L4,식품품질관리_L4_20V1
W,일학습병행자격,L3,수산식품저장·유통_L3_20V1
W,일학습병행자격,L3,농산식품저장·유통_L3_20V1
W,일학습병행자격,L3,축산식품저장·유통_L3_20V1
W,일학습병행자격,L2,제과_L2_20V1
W,일학습병행자격,L2,제빵_L2_20V1
W,일학습병행자격,L2,떡제조_L2_20V1
W,일학습병행자격,L5,출판콘텐츠연출가_L5_20V1
W,일학습병행자격,L3,편집디자이너_L3_20V1
W,일학습병행자격,L5,출판에디터_L5_20V1
W,일학습병행자격,L2,평판인쇄_L2_20V1
W,일학습병행자격,L4,프리프레스_L4_20V1
W,일학습병행자격,L3,해양관측측량_L3_ver2.0
W,일학습병행자격,L5,해양관측측량_L5_ver2.0
W,일학습병행자격,L5,해양생태분석_L5_ver2.0
W,일학습병행자격,L3,해양환경보전관리_L3_ver2.0
W,일학습병행자격,L5,해양환경보전관리_L5_ver2.0
W,일학습병행자격,L5,해양환경평가관리_L5_ver2.0
W,일학습병행자격,L3,해양플랜트설치·운용관리_L3_ver2.0
W,일학습병행자격,L5,해양플랜트설치·운용관리_L5_ver2.0
W,일학습병행자격,L5,해양자원탐사개발관리_L5_ver2.0
W,일학습병행자격,L2,전산응용기계설계_L2_ver2.0
W,일학습병행자격,L3,기계요소설계_L3_ver2.0
W,일학습병행자격,L4,구조해석설계_L4_ver2.0
W,일학습병행자격,L2,선반가공_L2_ver2.0
W,일학습병행자격,L2,밀링가공_L2_ver2.0
W,일학습병행자격,L3,CNC선반가공_L3_ver2.0
W,일학습병행자격,L3,와이어방전가공_L3_ver2.0
W,일학습병행자격,L4,형조방전가공_L4_ver2.0
W,일학습병행자격,L3,레이저가공_L3_ver2.0
W,일학습병행자격,L3,워터젯가공_L3_ver2.0
W,일학습병행자격,L4,플라즈마가공_L4_ver2.0
W,일학습병행자격,L2,기계요소조립_L2_ver2.0
W,일학습병행자격,L3,기계장치제어_L3_ver2.0
W,일학습병행자격,L4,기계생산관리_L4_ver2.0
W,일학습병행자격,L5,기계생산관리_L5_ver2.0
W,일학습병행자격,L4,기계품질경영_L4_ver2.0
W,일학습병행자격,L3,동력기계설치·정비_L3_ver2.0
W,일학습병행자격,L4,동력기계설치·정비_L4_ver2.0
W,일학습병행자격,L3,생산기계설치·정비_L3_ver2.0
W,일학습병행자격,L4,생산기계설치·정비_L4_ver2.0
W,일학습병행자격,L3,승강기설치_L3_ver2.0
W,일학습병행자격,L2,냉동공조설치_L2_ver2.0
W,일학습병행자격,L3,냉동공조설계_L3_ver2.0
W,일학습병행자격,L5,반도체장비개발_L5_ver1.0
W,일학습병행자격,L5,자동제어기기설계_L5_ver1.0
W,일학습병행자격,L5,전기기기설계_L5_ver1.0
W,일학습병행자격,L3,염생산관리_L3_ver1.0
W,일학습병행자격,L3,젖소사육_L3_ver1.0
W,일학습병행자격,L3,종자유통_L3_ver1.0
W,일학습병행자격,L3,채소재배_L3_ver1.0
W,일학습병행자격,L3,한우사육_L3_ver1.0
W,일학습병행자격,L2,어촌체험관리_L2_ver1.0
W,일학습병행자격,L2,임산물생산관리_L2_ver1.0
W,일학습병행자격,L2,펄프·종이제조_L2_ver1.0
C,과정평가형자격,기사,기계설계기사
C,과정평가형자격,기사,기계조립산업기사
C,과정평가형자격,기사,컴퓨터응용가공산업기사
C,과정평가형자격,기사,농업기계산업기사
W,일학습병행자격,L2,수동용접(가스텅스텐아크용접)_L2_ver2.0
W,일학습병행자격,L2,수동용접(가스메탈아크용접)_L2_ver2.0
W,일학습병행자격,L4,수동용접(CO2용접)_L4_ver2.0
W,일학습병행자격,L4,수동용접(가스텅스텐아크용접)_L4_ver2.0
W,일학습병행자격,L5,무대영상_L5_ver2.0
W,일학습병행자격,L5,보존기술_L5_ver2.0
W,일학습병행자격,L3,기와문화재보수_L3_ver2.0
W,일학습병행자격,L3,온돌문화재보수_L3_ver2.0
W,일학습병행자격,L3,미장문화재보수_L3_ver2.0
W,일학습병행자격,L3,석조문화재보수_L3_ver2.0
W,일학습병행자격,L3,단청문화재보수_L3_ver2.0
W,일학습병행자격,L3,목조문화재보수_L3_ver2.0
W,일학습병행자격,L5,학예_L5_ver2.0
W,일학습병행자격,L3,시각디자인_L3_ver2.0
W,일학습병행자격,L5,시각디자인_L5_ver2.0
W,일학습병행자격,L3,제품디자인_L3_ver2.0
W,일학습병행자격,L5,제품디자인_L5_ver2.0
W,일학습병행자격,L3,환경디자인_L3_ver2.0
W,일학습병행자격,L5,환경디자인_L5_ver2.0
W,일학습병행자격,L3,디지털디자인_L3_ver2.0
W,일학습병행자격,L5,디지털디자인_L5_ver2.0
W,일학습병행자격,L3,산업환경전기·계측제어설비_L3_ver1.0
W,일학습병행자격,L5,씨앗생산_L5_ver2.0
W,일학습병행자격,L5,영양체생산_L5_ver2.0
W,일학습병행자격,L3,식물육종_L3_ver2.0
W,일학습병행자격,L5,식물육종_L5_ver2.0
W,일학습병행자격,L3,농업환경개선_L3_ver2.0
W,일학습병행자격,L5,농업환경개선_L5_ver2.0
W,일학습병행자격,L3,과수재배_L3_ver2.0
W,일학습병행자격,L3,화훼재배_L3_ver2.0
W,일학습병행자격,L3,채소재배_L3_ver2.0
W,일학습병행자격,L3,사료생산_L3_ver2.0
W,일학습병행자격,L5,사료생산_L5_ver2.0
W,일학습병행자격,L5,종축_L5_ver2.0
W,일학습병행자격,L4,동물약품제조_L4_ver2.0
W,일학습병행자격,L3,젖소사육_L3_ver2.0
W,일학습병행자격,L3,돼지사육_L3_ver2.0
W,일학습병행자격,L3,가금사육_L3_ver2.0
W,일학습병행자격,L3,한우사육_L3_ver2.0
W,일학습병행자격,L3,말사육_L3_ver2.0
W,일학습병행자격,L4,임산물생산관리_L4_ver2.0
W,일학습병행자격,L2,목재가공_L2_ver2.0
W,일학습병행자격,L4,목재가공_L4_ver2.0
W,일학습병행자격,L2,펄프·종이제조_L2_ver2.0
W,일학습병행자격,L4,펄프·종이제조_L4_ver2.0
W,일학습병행자격,L4,임업종묘_L4_ver2.0
W,일학습병행자격,L3,산림조성_L3_ver2.0
W,일학습병행자격,L5,산림조성_L5_ver2.0
W,일학습병행자격,L5,산림토목_L5_ver2.0
W,일학습병행자격,L5,산림보호_L5_ver2.0
W,일학습병행자격,L3,어로관리_L3_ver2.0
W,일학습병행자격,L5,어로관리_L5_ver2.0
W,일학습병행자격,L3,수산양식_L3_ver2.0
W,일학습병행자격,L5,수산양식_L5_ver2.0
W,일학습병행자격,L3,반도체제조운영_L3_ver2.0
W,일학습병행자격,L3,영업_L3_ver2.0
W,일학습병행자격,L5,상업용건물관리_L5_ver2.0
W,일학습병행자격,L3,매장판매_L3_ver2.0
W,일학습병행자격,L3,보안경비_L3_ver2.0
W,일학습병행자격,L3,특수인쇄_L3_20V1
W,일학습병행자격,L3,칠공예_L3_20V1
W,일학습병행자격,L3,도자공예_L3_20V1
W,일학습병행자격,L3,섬유공예_L3_20V1
W,일학습병행자격,L3,가구제작_L3_20V1
W,일학습병행자격,L3,보석감정_L3_20V1
W,일학습병행자격,L3,귀금속가공_L3_20V1
W,일학습병행자격,L5,소음진동관리_L5_20V1
W,일학습병행자격,L5,기후대기관리_L5_20V1
W,일학습병행자격,L5,수질관리_L5_20V1
W,일학습병행자격,L4,정수장운영관리_L4_20V1
W,일학습병행자격,L3,산업환경보건_L3_20V1
W,일학습병행자격,L3,생태복원관리_L3_20V1
W,일학습병행자격,L5,생태복원관리_L5_20V1
W,일학습병행자격,L4,환경시설관리_L4_20V1
W,일학습병행자격,L5,환경영향평가_L5_20V1
W,일학습병행자격,L3,광산조사·탐사_L3_20V1
W,일학습병행자격,L5,광산조사·탐사_L5_20V1
W,일학습병행자격,L3,광물·석유자원개발_L3_20V1
W,일학습병행자격,L5,광물·석유자원개발_L5_20V1
W,일학습병행자격,L3,광산환경관리_L3_20V1
W,일학습병행자격,L5,광산환경관리_L5_20V1
W,일학습병행자격,L3,광산보안·화약류관리_L3_20V1
W,일학습병행자격,L5,광산보안·화약류관리_L5_20V1
W,일학습병행자격,L3,태양광에너지생산기술_L3_20V1
W,일학습병행자격,L5,태양광에너지생산기술_L5_20V1
W,일학습병행자격,L5,태양열에너지생산기술_L5_20V1
W,일학습병행자격,L5,연료전지에너지생산기술_L5_20V1
W,일학습병행자격,L5,바이오에너지생산기술_L5_20V1
W,일학습병행자격,L5,해양에너지생산기술_L5_20V1
W,일학습병행자격,L5,풍력에너지생산기술_L5_20V1
W,일학습병행자격,L5,폐자원에너지생산기술_L5_20V1
W,일학습병행자격,L3,산업안전관리_L3_20V1
W,일학습병행자격,L3,산업보건관리_L3_20V1
W,일학습병행자격,L3,비파괴검사관리_L3_20V1
W,일학습병행자격,L3,수도작재배_L3_20V1
W,일학습병행자격,L5,전기설계_L5_ver1.0
W,일학습병행자격,L5,전기설비시공_L5_ver1.0
W,일학습병행자격,L5,전력계통설계_L5_ver1.0
W,일학습병행자격,L5,전자기기기구개발_L5_ver1.0
W,일학습병행자격,L5,전자기기기획_L5_ver1.0
W,일학습병행자격,L5,전자기기소프트웨어개발(시스템)_L5_ver1.0
W,일학습병행자격,L5,전자기기하드웨어개발_L5_ver1.0
W,일학습병행자격,L4,디스플레이개발_L4_ver1.0
W,일학습병행자격,L4,디스플레이생산_L4_ver1.0
W,일학습병행자격,L4,반도체설계_L4_ver1.0
W,일학습병행자격,L4,전자기기생산_L4_ver1.0
W,일학습병행자격,L4,전자기기소프트웨어개발(시스템)_L4_ver1.0
W,일학습병행자격,L3,디스플레이생산_L3_ver1.0
W,일학습병행자격,L3,반도체설계_L3_ver1.0
W,일학습병행자격,L3,반도체제조운영_L3_ver1.0
W,일학습병행자격,L3,자동제어기기제작_L3_ver1.0
W,일학습병행자격,L3,전기설계_L3_ver1.0
W,일학습병행자격,L3,전기시공_L3_ver1.0
W,일학습병행자격,L3,전기철도신호시공_L3_ver1.0
W,일학습병행자격,L3,전자기기하드웨어개발_L3_ver1.0
W,일학습병행자격,L2,자동제어기기제작_L2_ver1.0
W,일학습병행자격,L2,전기철도신호시공_L2_ver1.0
W,일학습병행자격,L2,전자기기서비스_L2_ver1.0
W,일학습병행자격,L2,전자기기소프트웨어개발_L2_ver1.0
W,일학습병행자격,L2,전자기기제작_L2_ver1.0
W,일학습병행자격,L5,방송기술운용_L5_ver1.0
W,일학습병행자격,L5,SW분석설계_L5_ver1.0
W,일학습병행자격,L4,무선통신시공_L4_ver1.0
W,일학습병행자격,L4,방송기술운용_L4_ver1.0
W,일학습병행자격,L4,방송제작운용_L4_ver1.0
W,일학습병행자격,L4,유선통신시공_L4_ver1.0
W,일학습병행자격,L4,임베디드SW개발_L4_ver1.0
W,일학습병행자격,L4,SW개발_L4_ver1.0
W,일학습병행자격,L3,무선통신시공_L3_ver1.0
W,일학습병행자격,L3,무선통신운용_L3_ver1.0
W,일학습병행자격,L3,이동식크레인정비_L3_ver1.0
W,일학습병행자격,L3,지게차정비_L3_ver1.0
W,일학습병행자격,L3,해양측량관측_L3_ver1.0
W,일학습병행자격,L3,해양환경보전관리_L3_ver1.0
W,일학습병행자격,L2,강구조시공_L2_ver1.0
W,일학습병행자격,L2,건축도장시공_L2_ver1.0
W,일학습병행자격,L2,건축설비시공_L2_ver1.0
W,일학습병행자격,L2,구조물해체_L2_ver1.0
W,일학습병행자격,L2,궤도시공_L2_ver1.0
W,일학습병행자격,L2,단열시공_L2_ver1.0
W,일학습병행자격,L2,목공·수장시공_L2_ver1.0
W,일학습병행자격,L2,미장·방수타일시공_L2_ver1.0
W,일학습병행자격,L2,산업용크레인조종_L2_ver1.0
W,일학습병행자격,L2,상하수도시공_L2_ver1.0
W,일학습병행자격,L2,수중구조물및준설_L2_ver1.0
W,일학습병행자격,L2,조경_L2_ver1.0
W,일학습병행자격,L2,지게차조종_L2_ver1.0
W,일학습병행자격,L2,창호시공_L2_ver1.0
W,일학습병행자격,L2,천공기조종_L2_ver1.0
W,일학습병행자격,L2,철강재시공_L2_ver1.0
W,일학습병행자격,L2,콘크리트공기계조종_L2_ver1.0
W,일학습병행자격,L2,토공·포장_L2_ver1.0
W,일학습병행자격,L2,토공장비조종_L2_ver1.0
W,일학습병행자격,L6,기계가공마스터_L6_ver1.0
W,일학습병행자격,L5,기계생산관리_L5_ver1.0
W,일학습병행자격,L4,수동용접(가스메탈아크용접)_L4_ver2.0
W,일학습병행자격,L2,자동용접(서브머지드아크용접)_L2_ver2.0
W,일학습병행자격,L2,자동용접(로봇용접)_L2_ver2.0
W,일학습병행자격,L4,자동용접(서브머지드아크용접)_L4_ver2.0
W,일학습병행자격,L4,자동용접(로봇용접)_L4_ver2.0
W,일학습병행자격,L4,세라믹제조_L4_ver2.0
W,일학습병행자격,L2,세라믹제조_L2_ver2.0
W,일학습병행자격,L2,유리재료제조_L2_ver2.0
W,일학습병행자격,L4,유리재료제조_L4_ver2.0
W,일학습병행자격,L2,탄소제품제조_L2_ver2.0
W,일학습병행자격,L4,탄소제품제조_L4_ver2.0
W,일학습병행자격,L5,수산자원관리_L5_ver2.0
W,일학습병행자격,L5,기계품질경영_L5_ver2.0
W,일학습병행자격,L3,승강기유지관리_L3_ver2.0
W,일학습병행자격,L4,승강기설치·유지관리_L4_ver1.0
W,일학습병행자격,L3,공연무대의상_L3_ver2.0
W,일학습병행자격,L5,건축설비_L5_ver2.0
W,일학습병행자격,L2,조경_L2_ver2.0
W,일학습병행자격,L2,토공장비조종_L2_ver2.0
W,일학습병행자격,L3,주얼리캐드원형_L3_ver2.0
W,일학습병행자격,L5,소음진동관리_L5_ver2.0
W,일학습병행자격,L3,산업환경보건_L3_ver2.0
W,일학습병행자격,L5,환경컨설턴트_L5_ver2.0
W,일학습병행자격,L3,기업교육_L3_ver2.0
W,일학습병행자격,L5,이러닝콘텐츠개발_L5_ver2.0
W,일학습병행자격,L2,자동차차체정비_L2_ver1.0
W,일학습병행자격,L5,소방공사관리_L5_ver2.0
W,일학습병행자격,L5,의료기관의료기기안전관리_L5_ver2.0
W,일학습병행자격,L5,금속재료설계_L5_ver1.0
W,일학습병행자격,L3,철강재시공_L3_ver2.0
W,일학습병행자격,L5,건축설계_L5_ver2.0
W,일학습병행자격,L2,단열시공_L2_ver2.0
W,일학습병행자격,L2,열간압연_L2_ver2.0
W,일학습병행자격,L2,비철금속습식제련_L2_ver2.0
W,일학습병행자격,L2,열처리_L2_ver2.0
W,일학습병행자격,L5,냉동공조운영관리_L5_ver2.0
W,일학습병행자격,L4,선박선체건조_L4_ver2.0
W,일학습병행자격,L5,항공기부품제작_L5_ver2.0
W,일학습병행자격,L3,스포츠선수관리_L3_ver2.0
W,일학습병행자격,L4,식품품질관리_L4_ver2.0
W,일학습병행자격,L3,카지노딜러_L3_ver2.0
W,일학습병행자격,L3,버섯재배_L3_20V1
W,일학습병행자격,L5,농촌체험_L5_20V1
W,일학습병행자격,L3,종자유통_L3_20V1
W,일학습병행자격,L5,종자유통_L5_20V1
W,일학습병행자격,L3,씨앗생산_L3_20V1
W,일학습병행자격,L5,씨앗생산_L5_20V1
W,일학습병행자격,L3,식물육종_L3_20V1
W,일학습병행자격,L5,식물육종_L5_20V1
W,일학습병행자격,L3,가금사육_L3_20V1
W,일학습병행자격,L3,한우사육_L3_20V1
W,일학습병행자격,L3,말사육_L3_20V1
W,일학습병행자격,L2,펄프·종이제조_L2_20V1
W,일학습병행자격,L6,디지털디자인디렉터_L6_20V1
W,일학습병행자격,L6,기계시스템설계_L6_20V1
W,일학습병행자격,L6,기계설비제어_L6_20V1
W,일학습병행자격,L6,SW아키텍트_L6_20V1
W,일학습병행자격,L6,임베디드SW개발_L6_20V1
W,일학습병행자격,L6,IT프로젝트관리_L6_20V1
